I,11,ACEH
75.01.22, 17 Talaga Jaya
75.01.23, 18 Bilato
75.01.24, 19 Dungaliyo
75.02, 2 KAB. BOALEMO
75.02.01, 1 Paguyaman
75.02.02, 2 Wonosari
75.02.03, 3 Dulupi
75.02.04, 4 Tilamuta
75.02.05, 5 Mananggu
75.02.06, 6 Botumoita
75.02.07, 7 Paguyaman Pantai
75.03, 3 KAB. BONE BOLANGO
75.03.01, 1 Tapa
75.03.02, 2 Kabila
75.03.03, 3 Suwawa
75.03.04, 4 Bonepantai
75.03.05, 5 Bulango Utara
75.03.06, 6 Tilongkabila
75.03.07, 7 Botupingge
75.03.08, 8 Kabila Bone
75.03.09, 9 Bone
75.03.10, 10 Bone Raya
75.03.11, 11 Suwawa Timur
75.03.12, 12 Suwawa Selatan
75.03.13, 13 Suwawa Tengah
75.03.14, 14 Bulango Ulu
75.03.15, 15 Bulango Selatan
75.03.16, 16 Bulango Timur
75.03.17, 17 Bulawa
75.03.18, 18 Pinogu
75.04, 4 KAB. PAHUWATO
"", 1
75.04.01,Popayato
"",75.04.02, 2 Lemito
"",75.04.03, 3 Randangan
"",75.04.04, 4 Marisa
"",75.04.05, 5 Paguat
"",75.04.06, 6 Patilanggio
"",75.04.07, 7 Taluditi
"",75.04.08, 8 Dengilo
"",75.04.09, 9 Buntulia
"",75.04.10, 10 Duhiadaa
"",75.04.11, 11 Wanggarasi
"",75.04.12, 12 Popayato Timur
"",75.04.13, 13 Popayato Barat
"",75.05, 5 KAB. GORONTALO UTARA
"",75.05.01, 1 Atinggola
"",75.05.02, 2 Kwandang
"",75.05.03, 3 Anggrek
"",75.05.04, 4 Sumalata
"",75.05.05, 5 Tolinggula
"",75.05.06, 6 Gentuma Raya
"",75.05.07, 7 Tomolito
"",75.05.08, 8 Ponelo Kepulauan
"",75.05.09, 9 Monano
"",75.05.10, 10 Biau
"",75.05.11, 11 Sumalata Timur
"",75.71, 6 KOTA GORONTALO
"",75.71.01, 1 Kota Barat
"",75.71.02, 2 Kota Selatan
"",75.71.03, 3 Kota Utara
"",75.71.04, 4 Dungingi
"",75.71.05, 5 Kota Timur
"",75.71.06, 6 Kota Tengah
"",75.71.07, 7 Sipatana
"",75.71.08, 8 Dumbo Raya
"",75.71.09, 9 Hulonthalangi
XXIX,76,SULAWESI BARAT
"",76.01, 1 KAB. MAMUJU UTARA
"",76.01.01, 1 Bambalamotu
"",76.01.02, 2 Pasangkayu
"","", 3
"",76.01.03,Baras
76.01.04, 4 Sarudu
76.01.05, 5 Dapurang
76.01.06, 6 Duripoku
76.01.07, 7 Bulu Taba
76.01.08, 8 Tikke Raya
76.01.09, 9 Pedongga
76.01.10, 10 Bambaira
76.01.11, 11 Sarjo
76.01.12, 12 Lariang
76.02, 2 KAB. MAMUJU
76.02.01, 1 Mamuju
76.02.02, 2 Tapalang
76.02.03, 3 Kalukku
76.02.04, 4 Kalumpang
76.02.05, 5 Budong-Budong
76.02.06, 6 Pangale
76.02.07, 7 Papalang
76.02.08, 8 Sampaga
76.02.09, 9 Topoyo
76.02.10, 10 Karossa
76.02.11, 11 Tommo
76.02.12, 12 Simboro dan Kepulauan
76.02.13, 13 Tapalang Barat
76.02.14, 14 Tobadak
76.02.15, 15 Bonehau
76.02.16, 16 Kep. Bala Balakang
76.03, 3 KAB. MAMASA
76.03.01, 1 Mambi
76.03.02, 2 Aralle
76.03.03, 3 Mamasa
76.03.04, 4 Pana
76.03.05, 5 Tabulahan
76.03.06, 6 Sumarorong
76.03.07, 7 Messawa
76.03.08, 8 Sesenapadang
76.03.09, 9 Tanduk Kalua
76.03.10, 10 Tabang
76.03.11, 11 Bambang
76.03.12, 12 Balla
"", 13
76.03.13,Nosu
"",76.03.14, 14 Tawalian
"",76.03.15, 15 Rantebulahan Timur
"",76.03.16, 16 Buntumalangka
"",76.03.17, 17 Mehalaan
"",76.04, 4 KAB. POLEWALI MANDAR
"",76.04.01, 1 Tinambung
"",76.04.02, 2 Campalagian
"",76.04.03, 3 Wonomulyo
"",76.04.04, 4 Polewali
"",76.04.05, 5 Tutar
"",76.04.06, 6 Binuang
"",76.04.07, 7 Tapango
"",76.04.08, 8 Mapilli
"",76.04.09, 9 Matangnga
"",76.04.10, 10 Luyo
"",76.04.11, 11 Limboro
"",76.04.12, 12 Balanipa
"",76.04.13, 13 Anreapi
"",76.04.14, 14 Matakali
"",76.04.15, 15 Allu
"",76.04.16, 16 Bulo
"",76.05, 5 KAB. MAJENE
"",76.05.01, 1 Banggae
"",76.05.02, 2 Pamboang
"",76.05.03, 3 Sendana
"",76.05.04, 4 Malunda
"",76.05.05, 5 Ulumunda
"",76.05.06, 6 Tammerodo Sendana
"",76.05.07, 7 Tubo Sendana
"",76.05.08, 8 Banggae Timur
XXX,81,MALUKU
"",81.01, 1 KAB. MALUKU TENGAH
"",81.01.01, 1 Amahai
"",81.01.02, 2 Teon Nila Serua
"","",Kairatu
"","",Seram Barat
"","",Taniwel
"",81.01.06, 3 Seram Utara
"","",Bula
"",Seram Timur
81.01.09, 4 Banda
"",Werinama
81.01.11, 5 Tehoru
81.01.12, 6 Saparua
81.01.13, 7 Pulau Haruku
81.01.14, 8 Salahutu
81.01.15, 9 Leihitu
81.01.16, 10 Nusa Laut
81.01.17, 11 Kota Masohi
"",Huamual Belakang
"",Pulau Gorom
81.01.20, 12 Seram Utara Barat
81.01.21, 13 Teluk Elpaputih
81.01.22, 14 Leihitu Barat
81.01.23, 15 Telutih
81.01.24, 16 Seram Utara Timur Seti
81.01.25, 17 Seram Utara Timur Kobi
81.01.26, 18 Saparua Timur
81.02, 2 KAB. MALUKU TENGGARA
81.02.01, 1 Kei Kecil
"",Kur Mangur
81.02.03, 2 Kei Besar
81.02.04, 3 Kei Besar Selatan
81.02.05, 4 Kei Besar Utara Timur
"",Pulau-Pulau Aru
"",P.P. Aru Selatan
"",P.P.Aru Tengah
"",Pulau Pulau Kur
"",Tayando Tam
"",Pulau Dullah Utara
"",Pulau Dullah Selatan
81.02.13, 5 Kei Kecil Timur
81.02.14, 6 Kei Kecil Barat
81.02.15, 7 Manyeuw
81.02.16, 8 Hoat Sorbay
81.02.17, 9 Kei Besar Utara Barat
81.02.18, 10 Kei Besar Selatan Barat
81.02.19, 11 Kei Kecil Timur Selatan
81.03, 3KAB MALUKU TENGGARA BARAT
81.03.01, 1 Tanimbar Selatan
81.03.02, 2 Selaru
81.03.03, 3 Wer Tamrian
81.03.04, 4 Wer Maktian
81.03.05, 5 Tanimbar Utara
81.03.06, 6 Yaru
81.03.07, 7 Wuar Labobar
81.03.08, 8 Kormomolin
81.03.09, 9 Nirunmas
"",Pulau-Pulau Babar
"",Pulau-Pulau Babar Timur
"",Mndona Hiera
"",Pulau Letti
"",Moa Lakor
"",Pulau-Pulau Terselatan
"",Damer
"",Wetar
81.03.18, 10 Molu Maru
81.04, 4 KAB. BURU
81.04.01, 1 Namlea
81.04.02, 2 Air Buaya
81.04.03, 3 Waeapo
"",Waesama
"",Leksula
81.04.06, 4 Waplau
"",Kepala Madan
"",Namrole
"",Ambalau
81.04.10, 5 Batabual
81.04.11, 6 Lolong Guba
81.04.12, 7 Waelata
81.04.13, 8 Fena Leisela
81.04.14, 9 Teluk Kaiely
81.04.15, 10 Lilialy
81.05, 5 KAB. SERAM BAGIAN TIMUR
81.05.01, 1 Bula
81.05.02, 2 Seram Timur
81.05.03, 3 Werinama
81.05.04, 4 Pulau Gorong
"", 5
81.05.05,Wakate
81.05.06, 6 Tutuk Tolu
81.05.07, 7 Siwalalat
81.05.08, 8 Kilmury
81.05.09, 9 Pulau Panjang
81.05.10, 10 Teor
81.05.11, 11 Gorom Timur
81.05.12, 12 Bula Barat
81.05.13, 13 Kian Darat
81.05.14, 14 Siritaun Wida Timur
81.05.15, 15 Teluk Waru
81.06, 6 KAB. SERAM BAGIAN BARAT
81.06.01, 1 Kairatu
81.06.02, 2 Seram Barat
81.06.03, 3 Taniwel
81.06.04, 4 Huamual Belakang
81.06.05, 5 Amalatu
81.06.06, 6 Inamosol
81.06.07, 7 Kairatu Barat
81.06.08, 8 Huamual
81.06.09, 9 Kepulauan Manipa
81.06.10, 10 Taniwel Timur
81.06.11, 11 Elpaputih
81.07, 7 KAB. KEPULAUAN ARU
81.07.01, 1 Pulau-Pulau Aru
81.07.02, 2 Aru Selatan
81.07.03, 3 Aru Tengah
81.07.04, 4 Aru Utara
81.07.05, 5 Aru Utara Timur Batuley
81.07.06, 6 Sir-Sir
81.07.07, 7 Aru Tengah Timur
81.07.08, 8 Aru Tengah Selatan
81.07.09, 9 Aru Selatan Timur
81.07.10, 10 Aru Selatan Utara
81.08, 8 KAB. MALUKU BARAT DAYA
81.08.01, 1 Moa Lakor
81.08.02, 2 Damer
81.08.03, 3 Mndona Hiera
81.08.04, 4 Pulau-Pulau Babar
"", 5
81.08.05,Pulau-pulau Babar Timur
"",81.08.06, 6 Wetar
"",81.08.07, 7 Pulau-pulau Terselatan
"",81.08.08, 8 Pulau Leti
"",81.08.09, 9 Pulau Masela
"",81.08.10, 10 Dawelor Dawera
"",81.08.11, 11 Pulau Wetang
"",81.08.12, 12 Pulau Lakor
"",81.08.13, 13 Wetar Utara
"",81.08.14, 14 Wetar Barat
"",81.08.15, 15 Wetar Timur
"",81.08.16, 16 Kepulauan Romang
"",81.08.17, 17 Kisar Utara
"",81.09, 9 KAB. BURU SELATAN
"",81.09.01, 1 Namrole
"",81.09.02, 2 Waesama
"",81.09.03, 3 Ambalau
"",81.09.04, 4 Kepala Madan
"",81.09.05, 5 Leksula
"",81.09.06, 6 Fena Fafan
"",81.71, 10 KOTA AMBON
"",81.71.01, 1 Nusaniwe
"",81.71.02, 2 Sirimau
"",81.71.03, 3 Baguala
"",81.71.04, 4 Teluk Ambon
"",81.71.05, 5 Leitimur Selatan
"",81.72, 11 KOTA TUAL
"",81.72.01, 1 Pulau Dullah Utara
"",81.72.02, 2 Pulau Dullah Selatan
"",81.72.03, 3 Tayando Tam
"",81.72.04, 4 Pulau-Pulau Kur
"",81.72.05, 5 Kur Selatan
XXXI,82,MALUKU UTARA
"",82.01, 1 KAB. HALMAHERA BARAT
"",82.01.01, 1 Jailolo
"",82.01.02, 2 Loloda
"",82.01.03, 3 Ibu
"",82.01.04, 4 Sahu
"","", 5
"",82.01.05,Jailolo Selatan
"",Jailolo Timur
82.01.07, 6 Ibu Utara
82.01.08, 7 Ibu Selatan
82.01.09, 8 Sahu Timur
82.02, 2 KAB. HALMAHERA TENGAH
82.02.01, 1 Weda
82.02.02, 2 Patani
82.02.03, 3 Pulau Gebe
82.02.04, 4 Weda Utara
82.02.05, 5 Weda Selatan
82.02.06, 6 Patani Utara
82.02.07, 7 Weda Tengah
82.02.08, 8 Patani Barat
82.03, 3 KAB. HALMAHERA UTARA
"",Morotai Utara
"",Morotai Selatan Barat
"",Morotai Selatan
82.03.04, 1 Galela
82.03.05, 2 Tobelo
82.03.06, 3 Tobelo Selatan
82.03.07, 4 Kao
82.03.08, 5 Malifut
82.03.09, 6 Loloda Utara
82.03.10, 7 Tobelo Utara
82.03.11, 8 Tobelo Tengah
82.03.12, 9 Tobelo Timur
82.03.13, 10 Tobelo Barat
82.03.14, 11 Galela Barat
82.03.15, 12 Galela Utara
82.03.16, 13 Galela Selatan
"",Morotai Timur
"",Morotai Jaya
82.03.19, 14 Loloda Kepulauan
82.03.20, 15 Kao Utara
82.03.21, 16 Kao Barat
82.03.22, 17 Kao Teluk
82.04, 4 KAB. HALMAHERA SELATAN
82.04.01, 1 Pulau Makian
"", 2
82.04.02,Kayoa
82.04.03, 3 Gane Timur
82.04.04, 4 Gane Barat
82.04.05, 5 Obi Selatan
82.04.06, 6 Obi
82.04.07, 7 Bacan Timur
82.04.08, 8 Bacan
82.04.09, 9 Bacan Barat
82.04.10, 10 Makian Barat
82.04.11, 11 Kayoa Barat
82.04.12, 12 Kayoa Selatan
82.04.13, 13 Kayoa Utara
82.04.14, 14 Bacan Barat Utara
82.04.15, 15 Kasiruta Barat
82.04.16, 16 Kasiruta Timur
82.04.17, 17 Bacan Selatan
82.04.18, 18 Kepulauan Botanglomang
82.04.19, 19 Mandioli Selatan
82.04.20, 20 Mandioli Utara
82.04.21, 21 Bacan Timur Selatan
82.04.22, 22 Bacan Timur Tengah
82.04.23, 23 Gane Barat Selatan
82.04.24, 24 Gane Barat Utara
82.04.25, 25 Kepulauan Joronga
82.04.26, 26 Gane Timur Selatan
82.04.27, 27 Gane Timur Tengah
82.04.28, 28 Obi Barat
82.04.29, 29 Obi Timur
82.04.30, 30 Obi Utara
82.05, 5 KAB. KEPULAUAN SULA
82.05.01, 1 Mangoli Timur
82.05.02, 2 Sanana
82.05.03, 3 Sulabesi Barat
82.05.04, 4 Taliabu Barat
82.05.05, 5 Taliabu Timur Selatan
82.05.06, 6 Mangoli Barat
82.05.07, 7 Sulabesi Tengah
82.05.08, 8 Sulabesi Timur
82.05.09, 9 Sulabesi Selatan
82.05.10, 10 Mangoli Utara Timur
"", 11
82.05.11,Mangoli Tengah
82.05.12, 12 Mangoli Selatan
82.05.13, 13 Mangoli Utara
82.05.14, 14 Taliabu -Timur
82.05.15, 15 Taliabu Utara
82.05.16, 16 Taliabu Barat Laut
82.05.17, 17 Taliabu Selatan
82.05.18, 18 Sanana Utara
82.05.19, 19 Lede
82.06, 6 KAB. HALMAHERA TIMUR
82.06.01, 1 Wasile
82.06.02, 2 Maba
82.06.03, 3 Maba Selatan
82.06.04, 4 Wasile Selatan
82.06.05, 5 Wasile Tengah
82.06.06, 6 Wasile Utara
82.06.07, 7 Wasile Timur
82.06.08, 8 Maba Tengah
82.06.09, 9 Maba Utara
82.06.10, 10 Kota Maba
82.07, 7 KAB. PULAU MOROTAI
82.07.01, 1 Morotai Selatan
82.07.02, 2 Morotai Selatan Barat
82.07.03, 3 Morotai Jaya
82.07.04, 4 Morotai Utara
82.07.05, 5 Morotai Timur
82.71, 8 KOTA TERNATE
82.71.01, 1 Pulau Ternate
82.71.02, 2 Kota Ternate Selatan
82.71.03, 3 Kota Ternate Utara
82.71.04, 4 Pulau Moti
82.71.05, 5 Pulau Batang Dua
82.71.06, 6 Kota Ternate Tengah
82.71.07, 7 Pulau Hiri
82.72, 9 KOTA TIDORE KEPULAUAN
82.72.01, 1 Tidore
82.72.02, 2 Oba Utara
82.72.03, 3 Oba
82.72.04, 4 Tidore Selatan
"", 5
82.72.05,Tidore Utara
"",82.72.06, 6 Oba Tengah
"",82.72.07, 7 Oba Selatan
"",82.72.08, 8 Tidore Timur
XXXII,91,P A P U A
"",91.01, 1 KAB. MERAUKE
"",91.01.01, 1 Merauke
"",91.01.02, 2 Muting
"",91.01.03, 3 Okaba
"",91.01.04, 4 Kimaam
"",91.01.05, 5 Semangga
"",91.01.06, 6 Tanah Miring
"",91.01.07, 7 Jagebob
"",91.01.08, 8 Sota
"",91.01.09, 9 Ulilin
"",91.01.10, 10 Elikobal
"",91.01.11, 11 Kurik
"",91.01.12, 12 Naukenjerai
"",91.01.13, 13 Animha
"",91.01.14, 14 Malind
"",91.01.15, 15 Tubang
"",91.01.16, 16 Ngguti
"",91.01.17, 17 Kaptel
"",91.01.18, 18 Tabonji
"",91.01.19, 19 Waan
"",91.01.20, 20 Ilwayab
"",91.02, 2 KAB. JAYAWIJAYA
"",91.02.01, 1 Wamena
"","",Tiom
"",91.02.03, 2 Kurulu
"",91.02.04, 3 Asologaima
"","",Makki
"","",Kelila
"","",Kenyam
"","",Mapenduma
"","",Pirime
"","",Kobakma
"","",Apalapsili
"",91.02.12, 4 Hubikosi
"","",Abenaho
"",Gamelia
91.02.15, 5 Bolakme
"",Kuyawage
"",Melagineri
"",Tiomneri
"",Dimba
"",Wosak
"",Megambilis
"",Yigi
"",Elelim
"",Benawa
91.02.25, 6 Walelagama
"",Eragayam
91.02.27, 7 Musatfak
91.02.28, 8 Wolo
91.02.29, 9 Asolokobal
"",Geselma
"",Mugi
"",Balingga
"",Mbuwa
91.02.34, 10 Pelebaga
91.02.35, 11 Yalengga
"",Ilugwa
"",Poga
"",Welarek
"",Gearek
91.02.40, 12 Trikora
91.02.41, 13 Napua
91.02.42, 14 Walaik
91.02.43, 15 Wouma
91.02.44, 16 Hubikiak
91.02.45, 17 Ibele
91.02.46, 18 Taelarek
91.02.47, 19 Itlay Hisage
91.02.48, 20 Siepkosi
91.02.49, 21 Usilimo
91.02.50, 22 Wita Waya
91.02.51, 23 Libarek
91.02.52, 24 Wadangku
"", 25
91.02.53,Pisugi
91.02.54, 26 Koragi
91.02.55, 27 Tagime
91.02.56, 28 Molagalome
91.02.57, 29 Tagineri
91.02.58, 30 Silo Karno Doga
91.02.59, 31 Piramid
91.02.60, 32 Muliama
91.02.61, 33 Bugi
91.02.62, 34 Bpiri
91.02.63, 35 Welesi
91.02.64, 36 Asotipo
91.02.65, 37 Maima
91.02.66, 38 Popugoba
91.02.67, 39 Wame
91.02.68, 40 Wesaput
91.03, 3 KAB. JAYAPURA
91.03.01, 1 Sentani
91.03.02, 2 Sentani Timur
91.03.03, 3 Depapre
91.03.04, 4 Sentani Barat
91.03.05, 5 Kemtuk
91.03.06, 6 Kemtuk Gresi
91.03.07, 7 Nimboran
91.03.08, 8 Nimbokrang
91.03.09, 9 Unurum Guay
91.03.10, 10 Demta
91.03.11, 11 Kaureh
91.03.12, 12 Ebungfa
91.03.13, 13 Waibu
91.03.14, 14 Nambluong
91.03.15, 15 Yapsi
91.03.16, 16 Airu
91.03.17, 17 Raveni Rara
91.03.18, 18 Gresi  Selatan
91.03.19, 19 Yokari
91.04, 4 KAB. NABIRE
91.04.01, 1 Nabire
91.04.02, 2 Napan
91.04.03, 3 Yaur
"",Kamu
"",Mapia
91.04.06, 4 Uwapa
91.04.07, 5 Wanggar
"",Kamu Utara
"",Piyaiye
91.04.10, 6 Siriwo
91.04.11, 7 Makimi
91.04.12, 8 Teluk Umar
"",Mapia Barat
"",Kamu Selatan
"",Sukikai Selatan
91.04.16, 9 Teluk Kimi
91.04.17, 10 Yaro
"",Kamu Timur
"",Mapia Tengah
"",Dogiyai
91.04.21, 11 Wapoga
91.04.22, 12 Nabire Barat
91.04.23, 13 Moora
91.04.24, 14 Dipa
91.04.25, 15 Menou
91.05, 5 KAB. KEPULAUAN YAPEN
91.05.01, 1 Yapen Selatan
91.05.02, 2 Yapen Barat
91.05.03, 3 Yapen Timur
91.05.04, 4 Angkaisera
91.05.05, 5 Poom
91.05.06, 6 Kosiwo
91.05.07, 7 Yapen Utara
91.05.08, 8 Raimbawi
91.05.09, 9 Teluk Ampimoi
91.05.10, 10 Kepulauan Ambai
91.05.11, 11 Wonawa
91.05.12, 12 Windesi
91.05.13, 13 Pulau Kurudu
91.05.14, 14 Pulau Yerui
91.06, 6 KAB. BIAK NUMFOR
91.06.01, 1 Biak Kota
"", 2
91.06.02,Biak Utara
91.06.03, 3 Biak Timur
91.06.04, 4 Numfor Barat
91.06.05, 5 Numfor Timur
"",Supiori Selatan
"",Supiori Utara
91.06.08, 6 Biak Barat
91.06.09, 7 Warsa
91.06.10, 8 Padaido
91.06.11, 9 Yendidori
91.06.12, 10 Samofa
91.06.13, 11 Yawosi
91.06.14, 12 Andey
91.06.15, 13 Swandiwe
91.06.16, 14 Bruyadori
91.06.17, 15 Orkeri
91.06.18, 16 Poiru
91.06.19, 17 Aimando Padaido
91.06.20, 18 Oridek
91.06.21, 19 Bondifuar
91.07, 7 KAB. PUNCAK JAYA
91.07.01, 1 Mulia
"",Ilaga
91.07.03, 2 Ilu
"",Sinak
"",Beoga
91.07.06, 3 Fawi
91.07.07, 4 Mewoluk
91.07.08, 5 Yamo
"",Gome
91.07.10, 6 Jigonikme
91.07.11, 7 Torere
91.07.12, 8 Tingginambut
"",Pogoma
"",Agandugume
"",Wangbe
"",Doufo
91.08, 8 KAB. PANIAI
91.08.01, 1 Paniai Timur
91.08.02, 2 Paniai Barat
"",Tigi
91.08.04, 3 Aradide
"",Sugapa
"",Homeo
91.08.07, 4 Bogabaida
"",Biandoga
91.08.09, 5 Bibida
"",Tigi Timur
"",Agisiga
91.08.12, 6 Dumadama
91.08.13, 7 Siriwo
"",Bowobado
"",Kapiraya
"",Hitadipa
"",Wandai
"",Tigi Barat
91.08.19, 8 Kebo
91.08.20, 9 Yatamo
91.08.21, 10 Ekadide
91.09, 9 KAB. MIMIKA
91.09.01, 1 Mimika Baru
91.09.02, 2 Agimuga
91.09.03, 3 Mimika Timur
91.09.04, 4 Mimika Barat
91.09.05, 5 Jita
91.09.06, 6 Jila
91.09.07, 7 Mimika Timur Jauh
91.09.08, 8 Mimika Timur Tengah
91.09.09, 9 Kuala Kencana
91.09.10, 10 Tembagapura
91.09.11, 11 Mimika Barat Jauh
91.09.12, 12 Mimika Barat Tengah
91.10, 10 KAB. SARMI
91.10.01, 1 Sarmi
91.10.02, 2 Tor Atas
91.10.03, 3 Pantai Barat
91.10.04, 4 Pantai Timur
91.10.05, 5 Bonggo
"",Memberamo Hilir
"",Mamberamo Tengah
"",Memberamo Hulu
91.10.09, 6 Apawer Hulu
"",Rufaer
"",Mamberamo Tengah Timur
91.10.12, 7 Sarmi Selatan
91.10.13, 8 Sarmi Timur
91.10.14, 9 Pantai Timur Bagian Barat
91.10.15, 10 Bonggo Timur
91.11, 11 KAB. KEEROM
91.11.01, 1 Waris
91.11.02, 2 Arso
91.11.03, 3 Senggi
91.11.04, 4 Web
91.11.05, 5 Skanto
91.11.06, 6 Arso Timur
91.11.07, 7 Towe
91.12, 12 KAB PEGUNUNGAN BINTANG
91.12.01, 1 Oksibil
91.12.02, 2 Kiwirok
91.12.03, 3 Okbibab
91.12.04, 4 Iwur
91.12.05, 5 Batom
91.12.06, 6 Borme
91.12.07, 7 Kiwirok Timur
91.12.08, 8 Aboy
91.12.09, 9 Pepera
91.12.10, 10 Bime
91.12.11, 11 Alemsom
91.12.12, 12 Okbape
91.12.13, 13 Kalomdol
91.12.14, 14 Oksop
91.12.15, 15 Serambakon
91.12.16, 16 Ok Aom
91.12.17, 17 Kawor
91.12.18, 18 Awinbon
91.12.19, 19 Tarup
91.12.20, 20 Okhika
91.12.21, 21 Oksamol
91.12.22, 22 Oklip
"", 23
91.12.23,Okbemtau
91.12.24, 24 Oksebang
91.12.25, 25 Okbab
91.12.26, 26 Batani
91.12.27, 27 Weime
91.12.28, 28 Murkim
91.12.29, 29 Mofinop
91.12.30, 30 Jetfa
91.12.31, 31 Teiraplu
91.12.32, 32 Eipumek
91.12.33, 33 Pamek
91.12.34, 34 Nongme
91.13, 13 KAB. YAHUKIMO
91.13.01, 1 Kurima
91.13.02, 2 Anggruk
91.13.03, 3 Ninia
"",Apalapsili
"",Abenaho
91.13.06, 4 Silimo
91.13.07, 5 Samenage
91.13.08, 6 Nalca
91.13.09, 7 Dekai
91.13.10, 8 Obio
91.13.11, 9 Suru Suru
91.13.12, 10 Wusama
91.13.13, 11 Amuma
91.13.14, 12 Musaik
91.13.15, 13 Pasema
91.13.16, 14 Hogio
91.13.17, 15 Mugi
91.13.18, 16 Soba
91.13.19, 17 Werima
91.13.20, 18 Tangma
91.13.21, 19 Ukha
91.13.22, 20 Panggema
91.13.23, 21 Kosarek
91.13.24, 22 Nipsan
91.13.25, 23 Ubahak
91.13.26, 24 Pronggoli
91.13.27, 25 Walma
"", 26
91.13.28,Yahuliambut
91.13.29, 27 Hereapini
91.13.30, 28 Ubalihi
91.13.31, 29 Talambo
91.13.32, 30 Puldama
91.13.33, 31 Endomen
91.13.34, 32 Kona
91.13.35, 33 Dirwemna
91.13.36, 34 Holuon
91.13.37, 35 Lolat
91.13.38, 36 Soloikma
91.13.39, 37 Sela
91.13.40, 38 Korupun
91.13.41, 39 Langda
91.13.42, 40 Bomela
91.13.43, 41 Suntamon
91.13.44, 42 Seredela
91.13.45, 43 Sobaham
91.13.46, 44 Kabianggama
91.13.47, 45 Kwelemdua
91.13.48, 46 Kwikma
91.13.49, 47 Hilipuk
91.13.50, 48 Duram
91.13.51, 49 Yogosem
91.13.52, 50 Kayo
91.13.53, 51 Sumo
91.14, 14 KAB. TOLIKARA
91.14.01, 1 Karubaga
91.14.02, 2 Bokondini
91.14.03, 3 Kanggime
91.14.04, 4 Kembu
91.14.05, 5 Goyage
91.14.06, 6 Wunim
91.14.07, 7 Wina
91.14.08, 8 Umagi
91.14.09, 9 Panaga
91.14.10, 10 Woniki
91.14.11, 11 Kubu
91.14.12, 12 Konda/ Kondaga
91.14.13, 13 Nelawi
"", 14
91.14.14,Kuari
91.14.15, 15 Bokoneri
91.14.16, 16 Bewani
"",Komboneri
91.14.18, 17 Nabunage
91.14.19, 18 Gilubandu
91.14.20, 19 Nunggawi
91.14.21, 20 Gundagi
91.14.22, 21 Numba
91.14.23, 22 Timori
91.14.24, 23 Dundu
91.14.25, 24 Geya
91.14.26, 25 Egiam
91.14.27, 26 Poganeri
91.14.28, 27 Kamboneri
91.14.29, 28 Airgaram
91.14.30, 29 Wari/Taiyeve II
91.14.31, 30 Dow
91.14.32, 31 Tagineri
91.14.33, 32 Yuneri
91.14.34, 33 Wakuwo
91.14.35, 34 Gika
91.14.36, 35 Telenggeme
91.14.37, 36 Anawi
91.14.38, 37 Wenam
91.14.39, 38 Wugi
91.14.40, 39 Danime
91.14.41, 40 Tagime
91.14.42, 41 Kai
91.14.43, 42 Aweku
91.14.44, 43 Bogonuk
91.14.45, 44 Li Anogomma
91.14.46, 45 Biuk
91.14.47, 46 Yuko
91.15, 15 KAB. WAROPEN
91.15.01, 1 Waropen Bawah
"",Waropen Atas
91.15.03, 2 Masirei
"",Benuki
"",Sawai
"", 3
91.15.07,Risei Sayati
91.15.08, 4 Urei Faisei
91.15.09, 5 Inggerus
91.15.10, 6 Kirihi
91.15.11, 7 Oudate
91.15.12, 8 Wapoga
91.15.13, 9 Demba
91.16, 16 KAB. BOVEN DIGOEL
91.16.01, 1 Mandobo
91.16.02, 2 Mindiptana
91.16.03, 3 Waropko
91.16.04, 4 Kouh
91.16.05, 5 Jair
91.16.06, 6 Bomakia
91.16.07, 7 Kombut
91.16.08, 8 Iniyandit
91.16.09, 9 Arimop
91.16.10, 10 Fofi
91.16.11, 11 Ambatkwi
91.16.12, 12 Manggelum
91.16.13, 13 Firiwage
91.16.14, 14 Yaniruma
91.16.15, 15 Subur
91.16.16, 16 Kombay
91.16.17, 17 Ninati
91.16.18, 18 Sesnuk
91.16.19, 19 Ki
91.16.20, 20 Kawagit
91.17, 17 KAB. MAPPI
91.17.01, 1 Obaa
91.17.02, 2 Mambioman Bapai
91.17.03, 3 Citak-Mitak
91.17.04, 4 Edera
91.17.05, 5 Haju
91.17.06, 6 Assue
91.17.07, 7 Kaibar
91.17.08, 8 Passue
91.17.09, 9 Minyamur
"", 10
91.17.10,Venaha
91.17.11, 11 Syahcame
91.17.12, 12 Yakomi
91.17.13, 13 Bamgi
91.17.14, 14 Passue Bawah
91.17.15, 15 Ti  Zain
91.18, 18 KAB. ASMAT
91.18.01, 1 Agats
91.18.02, 2 Atsj
91.18.03, 3 Sawa Erma
91.18.04, 4 Akat
91.18.05, 5 Fayit
91.18.06, 6 Pantai Kasuari
91.18.07, 7 Suator
91.18.08, 8 Suru-suru
91.18.09, 9 Kolf Braza
91.18.10, 10 Unir Sirau
91.18.11, 11 Joerat
91.18.12, 12 Pulau Tiga
91.18.13, 13 Jetsy
91.18.14, 14 Der Koumur
91.18.15, 15 Kopay
91.18.16, 16 Safan
91.18.17, 17 Sirets
91.18.18, 18 Ayip
91.18.19, 19 Betcbamu
91.19, 19 KAB. SUPIORI
91.19.01, 1 Supiori Selatan
91.19.02, 2 Supiori Utara
91.19.03, 3 Supiori Timur
91.19.04, 4 Kepulauan Aruri
